,area,area,area,brightness_sum,brightness_sum,mean_brightness,mean_brightness,eccentricity,eccentricity,compactness,compactness
,mean,count,std,mean,std,mean,std,mean,std,mean,std
type,,,,,,,,,,,
comet,111.375,20,64.47477576949234,19091.821630859376,14233.80294438146,138.58315868377684,64.89972797930608,0.7032877849935972,0.21272052501183975,0.5264732337763579,0.14999206114802086
galaxy,2496.9411764705883,17,2278.905616479877,243243.552734375,285056.72562055156,92.67295512031106,58.4659087318487,0.8452074396226242,0.13374132564883365,0.29410284355119864,0.10570117471568494
planet,14.357142857142858,28,10.010047862076295,1787.9793003627233,2176.237121577131,62.17623152051653,51.76669816862443,0.41725818465135367,0.377841458039423,0.708405754244801,0.14023665111126532
star,10.74,25,4.356795458438079,2654.157717285156,1162.9021509605761,147.10455642700197,46.70453389359244,0.45552616077923824,0.34983441259542625,0.7498225493766557,0.13700807549998278
